0; 0; 0; 0; 0; 0; 0; 0; 
0,006544984694978735; -4,504467072809017E-08; -2,838902278097377E-08; -4,401480244359438E-19; 4,504467072658109E-08; -20174766,544985563; -20174766,544985555; -20174766,544985548; 
0,01308996938995747; -2,8918414067557954E-07; -5,58303038708407E-08; -6,610353636129169E-19; 2,8918414067187176E-07; -39580332,01799415; -39580332,0179941; -39580332,017994046; 
0,019634954084936207; -2,679894769504413E-07; -8,055620722400744E-08; -7,713944922172917E-19; 2,67989476945165E-07; -57151888,86983252; -57151888,86983247; -57151888,86983242; 
0,02617993877991494; -3,534204216729743E-07; -1,0204159422345463E-07; -1,3593193293686473E-18; 3,5342042166656473E-07; -72324875,65325665; -72324875,6532566; -72324875,65325652; 
0,032724923474893676; -5,266887746917274E-07; -1,1880930932104076E-07; -1,4951858517061047E-18; 5,26688774684594E-07; -84240915,88460082; -84240915,88460073; -84240915,88460062; 
0,039269908169872414; -4,2714798641707146E-07; -1,3079435706806892E-07; -1,4960596775503875E-18; 4,2714798640850595E-07; -92566765,7514818; -92566765,75148173; -92566765,75148164; 
0,04581489286485115; -5,247958776134459E-07; -1,3642984381129125E-07; -1,4924973079201542E-18; 5,247958776046225E-07; -96763015,44686256; -96763015,44686246; -96763015,44686237; 
0,05235987755982989; -5,706423269760642E-07; -1,367569527175747E-07; -1,7637575930256008E-18; 5,706423269676694E-07; -96804106,92940871; -96804106,92940862; -96804106,92940852; 
0,05890486225480863; -4,173058776080461E-07; -1,3050258157354065E-07; -1,6993797156883384E-18; 4,173058775999533E-07; -92550784,0918027; -92550784,09180264; -92550784,09180255; 
0,06544984694978737; -4,916384571549285E-07; -1,1917366509878945E-07; -1,2428716086186053E-18; 4,916384571471585E-07; -84308476,99740306; -84308476,99740297; -84308476,99740289; 
0,0719948316447661; -4,102887045637661E-07; -1,0204846592057824E-07; -1,1277061147532485E-18; 4,102887045569437E-07; -72329759,05083981; -72329759,05083972; -72329759,05083966; 
0,07853981633974483; -2,3246838764326524E-07; -8,081395703276977E-08; -1,0388938972701893E-18; 2,324683876385288E-07; -57239374,89728345; -57239374,897283405; -57239374,89728337; 
0,08508480103472356; -2,794330657608897E-07; -5,585935933426553E-08; -8,222354877442899E-19; 2,794330657574357E-07; -39600980,39310643; -39600980,39310637; -39600980,39310632; 
0,09162978572970229; -9,397174642321818E-08; -2,8660656135294657E-08; -1,6972395538744194E-19; 9,397174642125002E-08; -20272118,96666294; -20272118,96666292; -20272118,966662906; 
0,09817477042468102; 4,9273840752725494E-08; -4,5850993092434176E-11; 2,8029948562800145E-21; -4,927384075285849E-08; -25856,340842568992; -25856,340842578447; -25856,340842587615; 
0,10471975511965975; 3,086384167686283E-08; 2,843223670644789E-08; 2,0534359984772977E-19; -3,0863841674746065E-08; 20199496,381631218; 20199496,38163121; 20199496,381631207; 
0,11126473981463848; 2,583813128064251E-07; 5,579732316631296E-08; 6,545544875240949E-19; -2,583813128028332E-07; 39556894,15542772; 39556894,15542767; 39556894,15542762; 
0,11780972450961721; 3,209248498187068E-07; 8,058796501874378E-08; 1,0249336605450114E-18; -3,2092484981385E-07; 57174457,666924685; 57174457,666924626; 57174457,666924566; 
0,12435470920459595; 3,1722287945205835E-07; 1,0201006098201966E-07; 1,2119323653721312E-18; -3,172228794453882E-07; 72302466,43581843; 72302466,43581837; 72302466,43581831; 
0,13089969389957468; 5,196693873047854E-07; 1,1884130264288314E-07; 1,2462806525674836E-18; -5,196693872971362E-07; 84263652,05992284; 84263652,05992274; 84263652,05992264; 
0,13744467859455342; 4,7224357316214745E-07; 1,307620190939461E-07; 1,6416482474976367E-18; -4,7224357315384447E-07; 92543784,64771155; 92543784,64771149; 92543784,6477114; 
0,14398966328953217; 4,744819025194087E-07; 1,364617096663642E-07; 1,7056725309724268E-18; -4,744819025110832E-07; 96785661,03744216; 96785661,03744206; 96785661,03744198; 
