10; 6,736098320665358E-07; 1,7139378726848305E-07; 1,0387138691646854E-17; 6,736098320752716E-07; 96808825,17251848; 96808825,1725186; 96808825,17251875; 
11; 5,747672377611444E-07; 1,4601959527296337E-07; 2,5435229346145486E-17; 5,747672377355858E-07; 96828648,27751634; 96828648,27751625; 96828648,27751616; 
12; 9,624075742349848E-07; 2,43144466867987E-07; 7,928254713908185E-18; 9,624075742484155E-07; 96932970,05757958; 96932970,05757941; 96932970,05757923; 
13; 2,033078609604108E-07; 5,125609274492685E-08; 1,0081983207526581E-17; 2,0330786098981248E-07; 96804389,27274585; 96804389,27274589; 96804389,27274592; 
14; 3,408392489377169E-07; 8,590406238974401E-08; 5,181870206010193E-17; 3,4083924902289737E-07; 96809364,0650617; 96809364,0650618; 96809364,06506184; 
15; 5,687913575244051E-07; 1,4180908786028236E-07; 9,058029665534566E-18; 5,687913575079237E-07; 96815016,93808995; 96815016,93809004; 96815016,93809013; 
16; 2,3188127258169938E-08; 5,742972815516313E-09; 2,747106746432676E-17; 2,318812726192615E-08; 96800957,27167232; 96800957,2716723; 96800957,2716723; 
17; 1,2365083072237518E-07; 3,054505610501104E-08; 1,3360291829277554E-17; 1,236508307515299E-07; 96807109,91120431; 96807109,91120432; 96807109,91120435; 
18; 6,188630484730483E-07; 1,5318755247604914E-07; 2,894934340494211E-17; 6,18863048487665E-07; 96962760,32835786; 96962760,32835776; 96962760,32835765; 
19; 6,71546046155312E-07; 1,6529147479522496E-07; 4,392552572367725E-17; 6,715460462158413E-07; 96833157,62941834; 96833157,62941848; 96833157,62941858; 
20; 1,491849656728235E-06; 3,6361925963516823E-07; 3,301087729547081E-17; 1,4918496568496752E-06; 96862453,98943275; 96862453,98943307; 96862453,98943333; 
21; 7,680203023087292E-07; 1,8677359034098306E-07; 3,0072791601029893E-17; 7,680203023457547E-07; 96838801,6511223; 96838801,65112245; 96838801,65112254; 
22; 1,0327685078398966E-06; 2,4894181954693864E-07; 3,583031460684077E-17; 1,0327685077829823E-06; 96852203,12308004; 96852203,12308024; 96852203,12308043; 
23; 5,205021955240101E-07; 1,2418859176941487E-07; 2,0581962311121528E-17; 5,205021955720743E-07; 96833563,22051537; 96833563,22051544; 96833563,2205155; 
24; 7,657144292846621E-07; 1,8281682360724836E-07; 3,085708128323491E-17; 7,657144293014129E-07; 97509099,73079024; 97509099,73079014; 97509099,73078996; 
25; 2,9010017366967017E-06; 6,070439283604913E-07; 4,092426697923535E-17; 2,9010017367844755E-06; 131333032,23106167; 131333032,2310615; 131333032,23106106; 
26; 4,172941186274241E-07; 9,928959620366361E-08; 1,807937472393241E-17; 4,1729411867665196E-07; 96835442,73518106; 96835442,73518114; 96835442,73518118; 
27; 6,839802558704097E-07; 1,629196064156228E-07; 6,998850627532426E-17; 6,839802557387395E-07; 96847915,96091664; 96847915,96091676; 96847915,9609169; 
28; 1,5849589016544754E-06; 3,712426924745099E-07; 7,874134081669264E-17; 1,5849589018317495E-06; 112666179,52052906; 112666179,52052912; 112666179,52052887; 
29; 7,27349347511718E-07; 1,721550322629958E-07; 3,385121802845213E-17; 7,273493474653684E-07; 98396324,11594786; 98396324,11594766; 98396324,11594759; 
30; 4,711871375363551E-07; 1,1363406165919547E-07; 2,3937434269519356E-18; 4,711871375398091E-07; 96847571,4224115; 96847571,42241158; 96847571,42241167; 
31; 8,662008635054185E-07; 2,0829320119049272E-07; 4,5148907910163646E-17; 8,662008635859772E-07; 101187399,43153536; 101187399,43153521; 101187399,43153511; 
32; 5,896753732484133E-07; 1,3711620964377578E-07; 2,2967899007784992E-18; 5,896753732397001E-07; 97331518,01726617; 97331518,0172661; 97331518,01726599; 
33; 3,5811379047321476E-07; 8,291087716277022E-08; 1,938827868743566E-18; 3,5811379047718057E-07; 96861802,5231755; 96861802,52317546; 96861802,52317537; 
34; 8,634979111887E-07; 2,0750542552337148E-07; 4,988027544504129E-17; 8,634979111585354E-07; 102685069,17081246; 102685069,17081237; 102685069,17081228; 
35; 8,738892259468185E-07; 2,0705374254117434E-07; 1,322188016266815E-17; 8,738892260067794E-07; 104152794,53706664; 104152794,53706641; 104152794,53706641; 
36; 7,072056457918428E-07; 1,5940436456329386E-07; 5,0414997821726125E-17; 7,072056459034663E-07; 96874533,93604356; 96874533,9360437; 96874533,9360438; 
37; 1,203373718143798E-06; 2,7129623263207726E-07; 4,3645593522599044E-18; 1,2033737181764638E-06; 96903456,59250425; 96903456,59250447; 96903456,5925047; 
38; 6,110663411051744E-09; 1,3763947898225686E-09; 6,139173552531005E-17; 6,110663291453968E-09; 96823245,38682674; 96823245,38682671; 96823245,38682671; 
39; 7,855750398488783E-08; 1,7825736882405952E-08; 6,428010362273752E-17; 7,855750409671193E-08; 96821379,97803156; 96821379,97803152; 96821379,97803153; 
40; 1,4389674841308921E-06; 3,1997220863285817E-07; 3,707329764896635E-17; 1,4389674842332368E-06; 96923419,30966902; 96923419,3096693; 96923419,30966951; 
41; 4,4603729439762794E-07; 1,0068148130753519E-07; 1,9650006384834505E-17; 4,4603729444645367E-07; 97816250,176536; 97816250,17653593; 97816250,17653587; 
42; 7,966252596923388E-07; 1,8394388078329706E-07; 9,152030087289382E-17; 7,966252598165536E-07; 96889145,37492138; 96889145,3749215; 96889145,37492156; 
43; 1,873406860501042E-06; 4,1975472358397227E-07; 1,6190641808928122E-17; 1,873406860460986E-06; 96966267,48323585; 96966267,4832362; 96966267,48323655; 
