0; 0; 0; 0; 0; 
0,5; -2,9324164573503794E-06; -1,9695333558191322E-05; -2,0160362189398713E-06; 2,461916764738362E-05; 
1; 1,0382604358029464E-06; 6,973387255970584E-06; 7,138036338522888E-07; -8,716737116253671E-06; 
1,5; 1,2688202720090974E-06; 8,521934897577946E-06; 8,723147948293231E-07; -1,0652412336701774E-05; 
2; -3,071269854241636E-06; -2,0627942185543615E-05; -2,111499175836915E-06; 2,5784919298215804E-05; 
2,5; 3,652230741286281E-06; 2,452991769094946E-05; 2,510909718635711E-06; -3,066238917120788E-05; 
3; -2,780647014690846E-06; -1,86759926933042E-05; -1,911695411145114E-06; 2,334498655436036E-05; 
3,5; 8,03158296259312E-07; 5,3943446744094865E-06; 5,521710955970126E-07; -6,742932550800495E-06; 
4; 1,493763255748215E-06; 1,0032748594430454E-05; 1,0269633872394926E-06; -1,254092732495145E-05; 
4,5; -3,1966029663445095E-06; -2,1469738370963672E-05; -2,1976664288772758E-06; 2,6837159119219622E-05; 
5; 3,628120094640587E-06; 2,4367991021028203E-05; 2,4943348202106673E-06; -3,0459972252829838E-05; 
5,5; -2,6166951241205052E-06; -1,7574837695932296E-05; -1,798980093020251E-06; 2,1968531035771475E-05; 
6; 5,645850357530524E-07; 3,7920054518976036E-06; 3,881540403672106E-07; -4,739993419008496E-06; 
6,5; 1,7120594297213678E-06; 1,1498894098301216E-05; 1,1770394627711923E-06; -1,437362784523366E-05; 
7; -3,3077873427355913E-06; -2,2216471717923E-05; -2,274102635262978E-06; 2,7770598167737683E-05; 
7,5; 3,5879569812026796E-06; 2,409820669840221E-05; 2,466719105993569E-06; -3,012276803426338E-05; 
8; -2,441140947070669E-06; -1,6395705772874145E-05; -1,6782825059410418E-06; 2,0494646102003893E-05; 
8,5; 3,23442265334023E-07; 2,1723486745722767E-06; 2,2236379931587675E-07; -2,7154560518230255E-06; 
9; 1,922903612943184E-06; 1,2915057099085116E-05; 1,3219998928635618E-06; -1,6143794564620185E-05; 
9,5; -3,4044966039406642E-06; -2,2866060859460247E-05; -2,3405957494704766E-06; 2,8582544317196058E-05; 
10; 3,5320886121588634E-06; 2,3723024584756824E-05; 2,42831553105743E-06; -2,9653746952029846E-05; 
10,5; -2,2549350220525457E-06; -1,5145126095994948E-05; -1,55027229947347E-06; 1,8931374855035022E-05; 
11; 8,097647958617713E-08; 5,439083895159865E-07; 5,5675398634614834E-08; -6,798556739403307E-07; 
11,5; 2,12517558851277E-06; 1,4273534574336554E-05; 1,4610545605730836E-06; -1,784194500929024E-05; 
12; -3,4861059793056846E-06; -2,3414113289485198E-05; -2,3966943673441015E-06; 2,9267667208179618E-05; 
12,5; 3,4605549434840587E-06; 2,3242499648994093E-05; 2,379127784391549E-06; -2,9053151958720653E-05; 
13; -2,0586840989646176E-06; -1,3826943352362649E-05; -1,4153409270336708E-06; 1,7283711363302923E-05; 
13,5; -1,619649743087141E-07; -1,0878718714375306E-06; -1,1135620407307518E-07; 1,3598011217479642E-06; 
14; 2,318212139904413E-06; 1,5570136798487822E-05; 1,5937770046443152E-06; -1,9462625875127598E-05; 
14,5; -3,5524907224062322E-06; -2,386007298098832E-05; -2,4423441324002107E-06; 2,9825041690313253E-05; 
15; 3,3739127244144325E-06; 2,266067018201634E-05; 2,3195719443476974E-06; -2,8325786831960363E-05; 
15,5; -1,8535012512142152E-06; -1,2448949445962941E-05; -1,2742888463211242E-06; 1,5561137452051415E-05; 
16; -4,040562850837602E-07; -2,7137542618602206E-06; -2,777823875035905E-07; 3,392239049543545E-06; 
16,5; 2,50090007053679E-06; 1,679703682973213E-05; 1,719362870224001E-06; -2,0996339473486624E-05; 
