0; 0; 0; 0; 0; 0; 0; 0; 0; 
0,0007479982508547127; 5,100211325349911E-07; -4,0928022799832764E-07; -9,163611183207736E-06; 2,9620246423238054E-06; 0; -4,0928022799832764E-07; 9,163611183207736E-06; -5,100211325349907E-07; 
0,0014959965017094254; 9,8397556450779E-06; -1,8864132325363696E-06; -1,607173072539563E-05; 1,6297564290043617E-05; 3,854661654497109E-22; -1,8864132325363696E-06; 1,607173072539564E-05; -9,839755645077892E-06; 
0,002243994752564138; 8,605192424511041E-06; -3,452724499073151E-06; 4,6639481247622155E-05; 4,6750352024463485E-05; -6,273337765602162E-21; -3,4527244990731506E-06; -4,663948124762211E-05; -8,605192424511024E-06; 
0,002991993003418851; -7,909681788182332E-05; -1,759259779619913E-06; 0,00024344645594328787; 9,823666730167084E-05; -5,61159327555974E-20; -1,7592597796199124E-06; -0,00024344645594328765; 7,909681788182332E-05; 
0,0037399912542735634; -0,00026827044516018674; 6,90342436573164E-06; 0,0005916035810489019; 0,0001740501366018751; -2,244637310223896E-19; 6,903424365731645E-06; -0,0005916035810489013; 0,00026827044516018663; 
0,004487989505128276; -0,0004505567832706333; 2,561670811055671E-05; 0,0010649074929091013; 0,00027748471886347676; -3,841294415798252E-19; 2,5616708110556733E-05; -0,0010649074929091; 0,0004505567832706325; 
0,005235987755982989; -0,000523825837583315; 5,851992040263986E-05; 0,0016021332778351771; 0,0004106410060486749; -3,290723000082957E-19; 5,851992040263994E-05; -0,0016021332778351747; 0,0005238258375833126; 
0,005983986006837702; -0,0004480184545223828; 0,00011177725783809252; 0,002179119674014162; 0,0005725160715076635; -2,2552252220645747E-19; 0,00011177725783809268; -0,002179119674014159; 0,00044801845452237824; 
0,006731984257692414; -0,00020137855706600625; 0,00019220460896481872; 0,002826366696419385; 0,0007601655045588291; -1,9439406139486193E-19; 0,0001922046089648189; -0,0028263666964193817; 0,00020137855706600112; 
0,007479982508547127; 0,00023616241579861062; 0,0003051113140957726; 0,003539394400736442; 0,0009728719072550335; -8,809142651444724E-19; 0,0003051113140957728; -0,0035393944007364366; -0,0002361624157986139; 
0,00822798075940184; 0,0009271034461410596; 0,00045290021751391265; 0,0042745509758148215; 0,001213671716596238; -2,1192764340302594E-18; 0,0004529002175139126; -0,004274550975814812; -0,0009271034461410641; 
0,008975979010256553; 0,0019477835191700587; 0,0006359854585585206; 0,005018039985321968; 0,0014872800229053101; -6,715277205832093E-18; 0,0006359854585585201; -0,005018039985321958; -0,0019477835191700683; 
