0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0,0483321946706122; -0,0006757481366183164; -5,269932883682542E-05; 0,0005620064840806386; 0,0001049323755745233; 7,015733334933841E-16; -5,269932883696252E-05; -0,0005620064840822621; 0,0006757481366201556; -64963732,512560725; -64963732,51244491; -64963732,512502424; -64963732,5125501; -64963732,51243429; 
0,0966643893412244; -0,0002706126747189847; -2,0849298014810844E-05; 0,00022488446541404805; 4,151832133162791E-05; 2,4031057403049236E-16; -2,0849298014875466E-05; -0,00022488446541469613; 0,0002706126747197986; -25069356,48280234; -25069356,48275598; -25069356,482778974; -25069356,482798073; -25069356,48275171; 
0,1449965840118366; 0,0002775915630101122; 2,1240276625073515E-05; -0,00023058231078887815; -4,2299620095305544E-05; -2,2584592922399857E-16; 2,124027662514472E-05; 0,0002305823107895418; -0,00027759156301098597; 25170498,761509005; 25170498,76146145; 25170498,76148501; 25170498,761504613; 25170498,761457056; 
0,1933287786824488; 0,0006541355268138186; 5,147135824866867E-05; -0,000544349677220355; -0,0001024792361514348; -7,42459081714956E-16; 5,147135824878638E-05; 0,0005443496772219303; -0,0006541355268154796; 64587490,70533275; 64587490,70522062; 64587490,705276355; 64587490,7053225; 64587490,70521036; 
0,241660973353061; 0,0008714212110419602; 6,720465504168791E-05; -0,0007242194974157603; -0,00013382762590706792; -8,051264555522085E-16; 6,720465504188825E-05; 0,0007242194974178479; -0,0008714212110445193; 80966640,4872008; 80966640,48705149; 80966640,48712555; 80966640,48718704; 80966640,48703775; 
0,2899931680236732; 0,0006415950019935899; 5,076039252155414E-05; -0,0005341006833978197; -0,00010105865651648296; -7,432403763488288E-16; 5,076039252166644E-05; 0,0005341006833993669; -0,0006415950019951935; 64383575,705608584; 64383575,705498576; 64383575,7055533; 64383575,70559855; 64383575,70548854; 
0,33832536269428537; 0,00030297403698397574; 2,2689871997646537E-05; -0,00025133342759816224; -4,519543867164866E-05; -2,261145545058757E-16; 2,268987199772824E-05; 0,0002513334275988825; -0,00030297403698496236; 25621510,35929574; 25621510,359243874; 25621510,359269507; 25621510,359290913; 25621510,359239046; 
0,3866575573648976; -0,00030770222307439904; -2,2957266960644248E-05; 0,0002552019056631798; 4,572995749570574E-05; 2,433949006301911E-16; -2,2957266960723493E-05; -0,00025520190566391055; 0,0003077022230753721; -25687493,700613026; -25687493,70056036; -25687493,700586382; -25687493,700608127; -25687493,70055545; 
0,4349897520355098; -0,0006267022602387257; -4,990133272723051E-05; 0,0005219067311951001; 9,934256192231236E-05; 6,913350049926825E-16; -4,990133272734983E-05; -0,000521906731196614; 0,0006267022602403668; -64112321,41352861; -64112321,41342113; -64112321,413474634; -64112321,413518816; -64112321,41341135; 
