10; 2,955773847054724E-07; 4,841349961999192E-10; 0,0003135961272623218; 5,335370083958022E-07; 
11; 2,443213709001101E-07; 3,597155859380215E-10; 0,0002851389642767703; 4,360575611902402E-07; 
12; 2,053270579334592E-07; 2,744877583187338E-10; 0,00026141605531354253; 3,629867961095987E-07; 
13; 1,7497398145227298E-07; 2,1417009492765412E-10; 0,0002413368560265348; 3,0682039676639493E-07; 
14; 1,508855481601775E-07; 1,7029384762305484E-10; 0,00022412184697813225; 2,6272721920409497E-07; 
15; 1,314493604047481E-07; 1,376212358665689E-10; 0,0002091990427697359; 2,274842308877867E-07; 
16; 1,1554025021491465E-07; 1,1279476488214382E-10; 0,00019613924219859352; 1,9887510255857255E-07; 
17; 1,0235372084204683E-07; 9,359491343109316E-11; 0,0001846140948364395; 1,7533551715107767E-07; 
18; 9,130221869470833E-08; 7,851458999991628E-11; 0,0001743681249656504; 1,5573603894917407E-07; 
19; 8,194853945476186E-08; 6,650609540199671E-11; 0,00016519957814160362; 1,3924482609920284E-07; 
20; 7,396191761904825E-08; 5,682576650080838E-11; 0,0001569470066032143; 1,2523833460438344E-07; 
21; 6,708838053628834E-08; 4,893585816096274E-11; 0,00014947968294591992; 1,1324176757326608E-07; 
22; 6,113030683324728E-08; 4,244099704543218E-11; 0,0001426906253925678; 1,0288846843083025E-07; 
23; 5,593206244193482E-08; 3,704608862267311E-11; 0,0001364914407019476; 9,389167490000723E-08; 
24; 5,136973355342893E-08; 3,2527863417016486E-11; 0,00013080845509476515; 8,602451553707516E-08; 
25; 4,734367349209515E-08; 2,8715286440791328E-11; 0,0001255797729116167; 7,910561158793155E-08; 
26; 4,3773015433553535E-08; 2,547584162748126E-11; 0,00012075301345761346; 7,298855917895525E-08; 
27; 4,059157996439289E-08; 2,270578161032318E-11; 0,00011628355035096907; 6,755414163232175E-08; 
28; 3,774478651283905E-08; 2,032309858985032E-11; 0,00011213312786031476; 6,270449137496157E-08; 
29; 3,5187296779471334E-08; 1,8262391072030048E-11; 0,00010826876330325411; 5,835866317553153E-08; 
30; 3,288119840940765E-08; 1,6471070170291456E-11; 0,0001046618688067621; 5,444924198052749E-08; 
31; 3,0794591864217926E-08; 1,4906524755612652E-11; 0,00010128754293237422; 5,091971805295049E-08; 
32; 2,890048135524295E-08; 1,3533981247821098E-11; 9,812399503569206E-05; 4,772243734665732E-08; 
33; 2,7175897302704388E-08; 1,2324872305545256E-11; 9,515207422095199E-05; 4,4816987474157373E-08; 
34; 2,5601196686733036E-08; 1,1255582249945273E-11; 9,235488136880649E-05; 4,216891662550145E-08; 
35; 2,4159501240372395E-08; 1,0306474115919383E-11; 8,971744763744443E-05; 3,97487092191596E-08; 
36; 2,283624329896183E-08; 9,461129167431566E-12; 8,722646651389328E-05; 3,753096114032823E-08; 
37; 2,1618796359188723E-08; 8,70574808059297E-12; 8,487006929360837E-05; 3,549371134151883E-08; 
38; 2,049617276017398E-08; 8,02867613986008E-12; 8,263763599398813E-05; 3,361789683069079E-08; 
39; 1,9458774901959854E-08; 7,420024289581891E-12; 8,051963533813127E-05; 3,188690569059446E-08; 
40; 1,8498189435144233E-08; 6,87136481059935E-12; 7,850748873508922E-05; 3,028620849005595E-08; 
41; 1,7607016142680905E-08; 6,375485489732658E-12; 7,659345415056656E-05; 2,8803052760941226E-08; 
42; 1,6778724988909367E-08; 5,926189933227381E-12; 7,477052656320977E-05; 2,7426208507686052E-08; 
43; 1,6007536158429848E-08; 5,518134505100854E-12; 7,303235230254344E-05; 2,6145755236080152E-08; 
44; 1,528831895478924E-08; 5,146694503966089E-12; 7,137315506505961E-05; 2,495290293873929E-08; 
45; 1,4616506244425327E-08; 4,807853810517264E-12; 6,978767178733949E-05; 2,3839840988018305E-08; 
46; 1,3988021773547978E-08; 4,4981134748002235E-12; 6,827109688295611E-05; 2,2799610074618458E-08; 
47; 1,3399218190673682E-08; 4,214415663691915E-12; 6,68190335938191E-05; 2,182599326088419E-08; 
48; 1,284682400997139E-08; 3,954080125094833E-12; 6,542745141979435E-05; 2,091342295699418E-08; 
49; 1,2327898071333469E-08; 3,714750898425637E-12; 6,409264876033625E-05; 2,0056901215594155E-08; 
50; 1,1839790310006187E-08; 3,494351449410031E-12; 6,281122003705457E-05; 1,9251931209485386E-08; 
51; 1,1380107856001644E-08; 3,2910467602093438E-12; 6,158002668087506E-05; 1,84944581345243E-08; 
52; 1,0946685651920684E-08; 3,1032111850089E-12; 6,0396171468621334E-05; 1,7780818085597156E-08; 
53; 1,0537560913414008E-08; 2,9294011031882972E-12; 5,925697576177624E-05; 1,7107693699084483E-08; 
54; 1,0150950868681056E-08; 2,7683315793625678E-12; 5,8159959273823E-05; 1,6472075557795393E-08; 
55; 9,785233304565987E-09; 2,6188563817653547E-12; 5,710282204470545E-05; 1,587122851858972E-08; 
56; 9,438929521917588E-09; 2,4799508250263735E-12; 5,6083428345332164E-05; 1,530266225790528E-08; 
57; 9,110689365171808E-09; 2,350696996050596E-12; 5,5099792275489994E-05; 1,4764105442108656E-08; 
58; 8,799278042717939E-09; 2,230270997007103E-12; 5,4150064852299476E-05; 1,4253483021916644E-08; 
59; 8,503564497174448E-09; 2,1179319008423622E-12; 5,323252240992242E-05; 1,3768896226146027E-08; 
60; 8,222511120897181E-09; 2,0130121649807956E-12; 5,234555616023909E-05; 1,3308604894534113E-08; 
61; 7,955164641590858E-09; 1,914909290161529E-12; 5,148766277851333E-05; 1,2871011841931523E-08; 
62; 7,700648028569835E-09; 1,8230785453877127E-12; 5,0657435902166284E-05; 1,2454648991723828E-08; 
63; 7,45815329074392E-09; 1,7370266081298616E-12; 4,9853558435722616E-05; 1,205816505273119E-08; 
64; 7,226935056229688E-09; 1,656305992240343E-12; 4,9074795580584815E-05; 1,1680314547098348E-08; 
65; 7,0063048376989355E-09; 1,5805101555226427E-12; 4,831998850491999E-05; 1,1319948021802793E-08; 
66; 6,795625901324929E-09; 1,5092691950861635E-12; 4,758804859068671E-05; 1,0976003300617758E-08; 
67; 6,594308667651238E-09; 1,4422460522294472E-12; 4,6877952195147246E-05; 1,0647497651790919E-08; 
68; 6,401806582318118E-09; 1,3791331599951673E-12; 4,6188735874497194E-05; 1,0333520763577467E-08; 
69; 6,217612402576722E-09; 1,319649476145387E-12; 4,5519492022730036E-05; 1,0033228433790478E-08; 
70; 6,041254852426678E-09; 1,263537852421964E-12; 4,48693648842897E-05; 9,745836891625176E-09; 
71; 5,872295605115197E-09; 1,2105626978091857E-12; 4,423754690319027E-05; 9,470617680337321E-09; 
72; 5,710326556975505E-09; 1,1605078993519138E-12; 4,362327537742502E-05; 9,206893038502642E-09; 
73; 5,554967360710587E-09; 1,1131749690259241E-12; 4,30258293861473E-05; 8,954031724791566E-09; 
74; 5,405863190594366E-09; 1,0683813893843168E-12; 4,244452696938926E-05; 8,711445238783692E-09; 
75; 5,262682714567934E-09; 1,0259591343154816E-12; 4,187872252889767E-05; 8,478584394724794E-09; 
76; 5,125116252103575E-09; 9,857533443274525E-13; 4,1327804438500485E-05; 8,25493621187145E-09; 
77; 4,992874098207241E-09; 9,47621138440466E-13; 4,079119283689534E-05; 8,040021087690687E-09; 
78; 4,86568499701176E-09; 9,114305470378054E-13; 4,026833759326378E-05; 7,833390225502408E-09; 
79; 4,74329474964692E-09; 8,770595519958782E-13; 3,975871642566106E-05; 7,63462329030282E-09; 
80; 4,625464943111799E-09; 8,443952221178645E-13; 3,926183315995499E-05; 7,443326270026058E-09; 
81; 4,511971788429424E-09; 8,133329333455291E-13; 3,877721612012929E-05; 7,259129522182983E-09; 
82; 4,402605057190805E-09; 7,837756645243385E-13; 3,830441663308369E-05; 7,081685987253858E-09; 
83; 4,297167107407186E-09; 7,556333605731586E-13; 3,784300764483785E-05; 6,910669553319179E-09; 
84; 4,195471989908652E-09; 7,288223558947966E-13; 3,739258243291841E-05; 6,745773556977016E-09; 
85; 4,0973446279390385E-09; 7,032648516885207E-13; 3,6952753410568966E-05; 6,58670940801297E-09; 
86; 4,002620063181136E-09; 6,788884415609727E-13; 3,652315101542726E-05; 6,433205326295328E-09; 
87; 3,9111427619898815E-09; 6,55625680476583E-13; 3,610342267283421E-05; 6,285005180305287E-09; 
88; 3,822765976537902E-09; 6,334136926357294E-13; 3,569323183076385E-05; 6,141867418294894E-09; 
89; 3,737351155984735E-09; 6,121938143783396E-13; 3,529225706120878E-05; 6,003564083764516E-09; 
90; 3,6547674030202546E-09; 5,919112686270311E-13; 3,4900191218040704E-05; 5,8698799073671555E-09; 
