10; 2,8737585503557975E-07; 8,074043491349462E-09; 0,00030455985392979166; 8,895678701045204E-06; 
11; 2,3814099491806788E-07; 6,094189590613664E-09; 0,0002776485821233258; 7,385833646788751E-06; 
12; 2,005547182125056E-07; 4,712179130286302E-09; 0,00025510632825104023; 6,230118627879627E-06; 
13; 1,7121248226506288E-07; 3,718360917380086E-09; 0,00023594915311014842; 5,325865727593009E-06; 
14; 1,4786843066728317E-07; 2,985468663265756E-09; 0,0002194679075832473; 4,605084737037211E-06; 
15; 1,289924840280908E-07; 2,43319438704115E-09; 0,0002051385753952443; 4,021301745102233E-06; 
16; 1,1351306741470938E-07; 2,0091555643049223E-09; 0,00019256556575096285; 3,5418770462019274E-06; 
17; 1,0066159803705444E-07; 1,678192025073135E-09; 0,00018144464483571527; 3,1433423911963987E-06; 
18; 8,98752036098379E-08; 1,4161057920665774E-09; 0,00017153800490688436; 2,808473764366909E-06; 
19; 8,073402253534469E-08; 1,2058721471060683E-09; 0,00016265707455629324; 2,524398855059288E-06; 
20; 7,291971803022439E-08; 1,0352764377250627E-09; 0,00015465040401905158; 2,281341413523249E-06; 
21; 6,618738281167894E-08; 8,954003724181332E-10; 0,00014739495952844142; 2,0717688245148527E-06; 
22; 6,034611323838476E-08; 7,796291429213896E-10; 0,0001407897577324358; 1,8898014333831478E-06; 
23; 5,5245325085476104E-08; 6,829861368199397E-10; 0,00013475113784169938; 1,7307956408983698E-06; 
24; 5,076495030260694E-08; 6,016784908585829E-10; 0,00012920920014684566; 1,5910447077725253E-06; 
25; 4,680830595967109E-08; 5,327811952494902E-10; 0,00012410508848161218; 1,4675607643449143E-06; 
26; 4,3296834225921495E-08; 4,7401398228319E-10; 0,00011938889218969965; 1,3579137800551202E-06; 
27; 4,0166172658535955E-08; 4,2358143211957635E-10; 0,0001150180088610642; 1,26011109716195E-06; 
28; 3,73631837341737E-08; 3,8005683760181436E-10; 0,00011095585395614585; 1,1725062575607235E-06; 
29; 3,484368506281309E-08; 3,4229680337191937E-10; 0,00010717083449933424; 1,0937292561734258E-06; 
30; 3,257069756687776E-08; 3,0937772348803085E-10; 0,00010363552587389565; 1,0226326535632288E-06; 
31; 3,0513080815695775E-08; 2,805480285878929E-10; 0,00010032600632552211; 9,582495565080681E-07; 
32; 2,864446073037451E-08; 2,551919316200164E-10; 9,72213150185363E-05; 8,997605707505532E-07; 
33; 2,694238020301602E-08; 2,3280164870923384E-10; 9,430300768564025E-05; 8,464676014321733E-07; 
34; 2,5387621200364453E-08; 2,129559298468519E-10; 9,155478996393919E-05; 7,977729263448054E-07; 
