0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0,0010300303782261617; 6,7266197069143E-07; -3,930832700206595E-07; -3,0377553497081145E-06; 4,003418060273732E-06; 5,119453470437294E-17; -3,930832700207879E-07; 3,0377553496978426E-06; -6,726619707732762E-07; -9,325092286703724E-07; -6,756702868086746E-07; 3,304040545777065E-07; 
0,0020600607564523234; -4,332594565530389E-06; -1,021312071517416E-06; 2,7751920705878202E-05; 2,1495821879091128E-05; 3,549878404754412E-16; -1,021312071516675E-06; -2,7751920705932636E-05; 4,3325945649292655E-06; 3,778839879237639E-06; -3,831782567979295E-06; -7,419484987585725E-06; 
0,003090091134678485; -5,924273544528112E-05; 1,44126134623724E-06; 0,00017510649389346775; 6,0472348201534344E-05; 1,176056675217027E-15; 1,4412613462476805E-06; -0,00017510649389352237; 5,924273544303827E-05; 3,238620180074995E-05; -1,1587065674064588E-05; -4,42429979911948E-05; 
0,004120121512904647; -0,00017395915660625892; 1,2839813669755146E-05; 0,00046560106158903086; 0,00012557790058411318; 2,586971419798895E-15; 1,2839813669806076E-05; -0,00046560106158863345; 0,0001739591566002905; 8,926103243473218E-05; -2,590472688030071E-05; -0,00011756871668284733; 
0,005150151891130808; -0,00022152091235780257; 3,937301502243841E-05; 0,0008512901595384362; 0,00022022898072552785; 4,4959951122002054E-15; 3,9373015022607796E-05; -0,0008512901595363647; 0,00022152091234466862; 0,00015207031528120005; -4,858423528857799E-05; -0,00020802316813468984; 
0,00618018226935697; -8,174417789521341E-05; 8,88382864351285E-05; 0,0012841604313445392; 0,00034513201343186305; 6,975109578425584E-15; 8,883828643558844E-05; -0,0012841604313387385; 8,174417786966238E-05; 0,00019905688282787504; -8,121707653359231E-05; -0,0002968999494583183; 
0,007210212647583132; 0,0002670015276338425; 0,0001700683637726065; 0,0017666295037969833; 0,0004991728773174968; 1,04696536533852E-14; 0,00017006836377369124; -0,0017666295037847574; -0,00026700152767923483; 0,00022710034694298583; -0,00012524778104286297; -0,00038417624000037; 
0,008240243025809293; 0,0008629803651531911; 0,00028851880739654473; 0,002315963145622789; 0,000684851776378689; 1,581316534218281E-14; 0,00028851880739882215; -0,0023159631456009994; -0,0008629803652283974; 0,00023459647186134178; -0,00018216526158946873; -0,0004707577190435917; 
0,009270273404035455; 0,0017482932171864166; 0,0004450804738936028; 0,002920020229587668; 0,0009106487370544353; 2,4222464396810245E-14; 0,00044508047389793846; -0,0029200202295529575; -0,0017482932173042817; 0,00021437325432468226; -0,000253723268888484; -0,0005513928569002118; 
0,010300303782261617; 0,0028900257863318807; 0,0006391247462126173; 0,0036245190347876876; 0,0011861389725714455; 3,729328518632495E-14; 0,0006391247462202251; -0,0036245190347368073; -0,0028900257865082293; 0,00017728840857295214; -0,0003415961488256144; -0,0006384960686885127; 
0,011330334160487779; 0,0041912534207745045; 0,0008704103658280118; 0,004530388952928106; 0,0015191206763509437; 5,682304771842655E-14; 0,000870410365840473; -0,00453038895285812; -0,004191253421028125; 0,00015061587395922383; -0,00044719817366728866; -0,0007607104147536401; 
0,01236036453871394; 0,005604757828694124; 0,001138406740833198; 0,005674595947435509; 0,0019170622184866985; 8,441287931506853E-14; 0,0011384067408524402; -0,005674595947343649; -0,005604757829046675; 0,00014509266825512323; -0,0005718277411655334; -0,0009299720109126567; 
0,013390394916940102; 0,007191155758471033; 0,001443247560116121; 0,007039164145512788; 0,002384920827830695; 1,2119861558313513E-13; 0,0014432475601443662; -0,00703916414539613; -0,007191155758946754; 0,00015119355661735774; -0,0007164376111190507; -0,0011377334018530447; 
0,014420425295166264; 0,008987891580380882; 0,0017887069933835433; 0,00860825916979716; 0,002921393921943233; 1,678990300469415E-13; 0,0017887069934232375; -0,008608259169652405; -0,008987891581006182; 0,00016186687204599123; -0,0008814903384357721; -0,0013781118072985535; 
0,015450455673392425; 0,011009389418130568; 0,002180871881816117; 0,010370236169215901; 0,00352070230306251; 2,2485053708808274E-13; 0,002180871881869848; -0,010370236169039279; -0,011009389418933516; 0,0001729852030258413; -0,001067043498251632; -0,0016481765366735028; 
0,016480486051618587; 0,013345790172321598; 0,0026237633483974306; 0,01227852479594612; 0,004178270368888384; 2,919750385747561E-13; 0,0026237633484678447; -0,012278524795733353; -0,013345790173331103; 0,00016707368307534114; -0,0012729933203567086; -0,0019311015021431892; 
0,017510516429844747; 0,01607258878727972; 0,0031185673243170104; 0,014268690524133355; 0,004892475137736419; 3,6899178713066007E-13; 0,00311856732440674; -0,014268690523879878; -0,016072588788524668; 0,00012493898466354368; -0,0014992580112193183; -0,0022078335283960454; 
0,018540546808070907; 0,019162644331448406; 0,0036648091885534495; 0,016358145272191968; 0,005662393858878327; 4,556864935845346E-13; 0,0036648091886650447; -0,016358145271893363; -0,019162644332956995; 5,255459850892854E-05; -0,001745576054214154; -0,0024839957647097783; 
0,019570577186297067; 0,022525713724629578; 0,004259557905825932; 0,018609136632494052; 0,006489047321216231; 5,517372041012603E-13; 0,004259557905961799; -0,01860913663214635; -0,022525713726428465; -2,953243697622263E-05; -0,0020115899487788353; -0,0027792292088228074; 
0,020600607564523227; 0,026102885721610722; 0,004896644451824053; 0,021038621665902417; 0,0073768489489972845; 6,56514251328507E-13; 0,004896644451986398; -0,021038621665502157; -0,026102885723724274; -0,00011189449534152959; -0,0022969711362432975; -0,0031014784022272293; 
