Time,Car linear displacement,Car angular displacement,Engine linear displacement,Driver linear displacement,Rear linear displacement,Front linear displacement,Car linear velocity,Car angular velocity,Engine linear velocity,Driver linear velocity,Rear linear velocity,Front linear velocity,Car linear acceleration,Car angular acceleration,Engine linear acceleration,Driver linear acceleration,Rear linear acceleration,Front linear acceleration,Car equivalente force,Car equivalente torque,Engine equivalente force,Driver equivalente force,Rear equivalente force,Front equivalente force
0.01,-0.00024231134066385242,-4.011133767765095E-06,-0.00024137276024588245,-0.00024474391356087876,-0.00018670896362582866,-0.0001884701450288048,-0.048462268132770485,-0.0008022267535573215,-0.04827455204917649,-0.04894878271217575,-0.03734179272516573,-0.03769402900576096,-9.692453626554096,-0.16044535070888286,-9.654910409835297,-9.78975654243515,-7.468358545033146,-7.538805801152192,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.02,-0.0016537785374645933,-0.0011353011421669098,-0.0013167052339914623,-0.0013108853550908102,-0.000717819840798487,-0.018594905189051995,-0.23383117122737773,-0.22545587144563295,-0.1667919426999395,-0.16427950559381055,-0.06888038270936593,-3.643592979798877,-27.38132699236735,-44.77022567612451,-14.048567720317303,-13.276388033891806,1.160640548193106,-713.640984357471,-1029.69825,-8.237586000000007,-48.32114022948818,-392.26599999999996,-49.033249999999995,-7549.033250000001
0.03,-0.006031876281011053,-0.007443615719390714,-0.003886211702968922,-0.0040468569748119765,-0.00106616826789493,-0.07974708971514796,-0.6417883774819143,-1.0362221974571268,-0.34710935109555235,-0.3829148183504226,-0.0007893027099226471,-8.586843925420318,-54.21011425853996,-117.37404654884773,-22.014913958805273,-30.450674517430613,12.45757545169555,-275.0092047668171,-1029.69825,-8.237586000000007,-48.321140229488066,-392.26599999999996,-49.033249999999995,-15049.033249999997
0.04,-0.015230060274061017,-0.0242182744441643,-0.00833150086110958,-0.010263254032748054,-0.0003641603131548535,-0.16667052747820452,-1.1978484211280784,-2.3189585589596815,-0.5419484805325793,-0.8603645932367929,0.14119089365793794,-8.797843627190993,-57.00189447069286,-138.99893623935543,-16.95291192860011,-65.03928045984343,15.938463821876567,232.80926441268218,-1029.69825,-8.237586000000007,-229.90446892282813,-392.26599999999996,-49.033249999999995,-22549.033250000004
0.05,-0.029539267585208574,-0.05364933854158286,-0.0142649032253291,-0.022919899535666814,0.0016999032882592463,-0.23961418432592813,-1.663993041101433,-3.568395433263124,-0.6447319923113247,-1.6709645073469588,0.27162182662488193,-5.790887742353728,-36.227029523978075,-109.79864010973002,-3.6037904271489722,-97.08070236218977,10.147722771512235,368.5819125547706,-1029.69825,-8.237586000000007,-117.67980000000004,-392.26599999999996,-49.033249999999995,-28039.414306766583
0.060000000000000005,-0.04748018153247092,-0.09356324185873587,-0.02085150602697765,-0.04441049449158902,0.0046915801413557985,-0.28070168339870716,-1.924189748351036,-4.416693727727544,-0.6725885680183856,-2.627154483837483,0.3267135439944285,-2.4266120722020776,-15.81231192594251,-56.61732979714856,-1.967524714263213,-94.15729293591504,0.8706207023970762,304.2732214755596,-1029.69825,-8.237586000000007,-5.455131077171856,-392.26599999999996,-49.033249999999995,-30049.03325
0.07,-0.06733544776332875,-0.13908732362219897,-0.02783312071437127,-0.07413871367872768,0.007689129249704606,-0.29033634894777927,-2.046863497820531,-4.690423579414556,-0.7237343694603379,-3.3184893535902487,0.27279627767533304,0.4996789623876561,-8.722437967956552,7.244985057860548,-8.261635574127247,-44.10968101463813,-11.65407396621616,280.98498544238714,-1029.69825,-8.237586000000007,-187.0384597705118,-392.26599999999996,-49.033249999999995,-28039.414306766572
0.08,-0.08806329845573535,-0.18403695996677977,-0.035895976493680794,-0.10767681053648145,0.009506242317513076,-0.271420288486588,-2.0987066406607884,-4.299585769299169,-0.8888367864015668,-3.389130017960505,0.09062633588636095,3.283533129850597,-1.6461906000949114,75.02553746152158,-24.758847814118546,29.98154814058684,-24.77991439157826,275.785848050201,-1029.69825,-8.237586000000007,-187.03845977051188,-392.26599999999996,-49.033249999999995,-22549.033249999993
0.09,-0.10875715238521413,-0.22158882527944648,-0.046083799946069794,-0.13860970564995254,0.009024247184987394,-0.22741372253038172,-2.0400641452349686,-3.2074526598884017,-1.148727904076233,-2.797449004733711,-0.1870253623914974,5.517780061390658,13.374689685258915,139.77249901397772,-27.219375720814703,88.35465450477191,-30.750425263993407,171.06353825781105,-1029.69825,-8.237586000000007,-5.455131077172027,-392.26599999999996,-49.033249999999995,-15049.033250000002
0.09999999999999999,-0.12799056939312584,-0.24513947089291432,-0.05880673587595969,-0.1617513962640526,0.005705217979202464,-0.16864635471472122,-1.8066192563473722,-1.498109617393868,-1.3958592819017468,-1.8308891180863027,-0.47678047876548857,6.235693501741442,33.3142880922604,186.1297066788005,-22.20689984428804,104.95732282470978,-27.200598010804825,-27.480850187654482,-1029.69825,-8.237586000000007,-117.67979999999949,-392.26599999999996,-49.033249999999995,-7549.033249999999
0.10999999999999999,-0.14394095695007766,-0.24993590073124705,-0.07346648761947772,-0.17535598470750904,-0.00016425464200025606,-0.1123366169021269,-1.383458255042993,0.54005710217725,-1.536091066801858,-0.8900285706049846,-0.6971140454750554,5.026254060777425,51.317912168615436,197.13210720114014,-5.839457135734172,83.21478667155382,-16.86611533110853,-214.40703800514905,-1029.69825,-8.237586000000007,-229.9044689228283,-392.26599999999996,-49.033249999999995,-2058.6521932334244
0.11999999999999998,-0.15500980649870244,-0.2349112514711656,-0.08869461796852385,-0.18095594591880534,-0.007640460718166684,-0.07529302437679182,-0.8303116546819619,2.4613600076620763,-1.5095350030073684,-0.22996367165427561,-0.7981271697582304,2.3824644442895924,59.311407903590776,165.9559658356285,11.150669894632081,48.798193118587974,-3.3365095255264663,-314.3508852924175,-1029.69825,-8.237586000000007,-48.32114022948859,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.12999999999999998,-0.16050926060739237,-0.2030485984938003,-0.10306664003621913,-0.18134095491503818,-0.01553796120357312,-0.06261991131467358,-0.2695791670560247,3.9065853025475645,-1.3648694105316874,0.15296187240770787,-0.7813729273230567,0.15215816813405536,52.835089621596666,113.49112370382355,17.782448600504146,27.786915693808723,6.687358012561205,-131.7103699386899,-1029.69825,-8.237586000000007,-48.3211402294874,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.13999999999999999,-0.1608376192206509,-0.15935299555132137,-0.11567210075345669,-0.17839018693219688,-0.0230025230839234,-0.060698522117152674,0.20390744440431904,4.830228328026019,-1.1562227329158246,0.4371917241605524,-0.7115394487469995,0.23211967137012557,41.86223267047208,71.74780734357013,23.94688692266846,29.05905465676019,7.279337702650267,147.70267058590395,-1029.69825,-8.237586000000007,-229.90446892282796,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.15,-0.15684846936559949,-0.1083413983837269,-0.12607500096476115,-0.17219727218480585,-0.029828501764242718,-0.05142809688857399,0.5939225266059641,5.372441451938924,-0.9243573093450689,0.8013912253176539,-0.6536562873168642,1.6219653743456108,36.140783769856924,41.469260326442054,22.4261977914827,43.78084557466011,4.297294583376797,130.26647000919314,-1029.69825,-8.237586000000007,-117.67980000000055,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.16,-0.14929925591882448,-0.053489089891899225,-0.1340983203078574,-0.16170772802064684,-0.03609455181740779,-0.032775185979417434,0.9159201627490369,5.600264894752611,-0.6803065592741805,1.296517607514148,-0.5995537233161503,2.1086168074857,28.25874345875762,8.53665518952824,26.38395222269498,55.244430864638694,6.523218216765983,-32.936183381175226,-1029.69825,-8.237586000000007,-5.455131077171828,-392.26599999999996,-49.033249999999995,-49.033249999999995
