Time,Car linear displacement,Car angular displacement,Engine linear displacement,Driver linear displacement,Rear linear displacement,Front linear displacement,Car linear velocity,Car angular velocity,Engine linear velocity,Driver linear velocity,Rear linear velocity,Front linear velocity,Car linear acceleration,Car angular acceleration,Engine linear acceleration,Driver linear acceleration,Rear linear acceleration,Front linear acceleration,Car equivalente force,Car equivalente torque,Engine equivalente force,Driver equivalente force,Rear equivalente force,Front equivalente force
0.01,-0.00024217448187526292,-4.1232175597231735E-06,-0.00024269007058675727,-0.0002447225982133399,-0.00018664536130453074,-0.00018845575569849634,-0.048434896375052584,-0.0008246435119493078,-0.04853801411735145,-0.048944519642667994,-0.03732907226090615,-0.03769115113969927,-9.686979275010517,-0.16492870238705765,-9.70760282347029,-9.788903928533598,-7.465814452181229,-7.538230227939854,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.02,-0.0016626442150973067,-0.0011280626654615437,-0.0012317092236394452,-0.0013121954039101975,-0.0007218849297926812,-0.01859583129159512,-0.23565905026935619,-0.22396334071831708,-0.14926581649318613,-0.16455004149670352,-0.06971884143672395,-3.6437839560396257,-27.757851503850205,-44.46275394897969,-10.437957651696644,-13.332200442273505,0.9878606170176685,-713.6803307520454,-1029.69825,-8.237586000000007,-48.32114022948818,-392.26599999999996,-49.033249999999995,-7549.033250000001
0.03,-0.006059731053792134,-0.007419385331794134,-0.0035965905319142325,-0.004055685305743562,-0.0010827220367729726,-0.07975043162507507,-0.6437583174696093,-1.0343162370522034,-0.3237104451617714,-0.38414793886996945,-0.0024485799593343266,-8.587136110656367,-53.86200193620043,-117.59889510057543,-24.45096808202041,-30.587379032379687,12.466191678460255,-274.99010017130263,-1029.69825,-8.237586000000007,-48.321140229488066,-392.26599999999996,-49.033249999999995,-15049.033249999997
0.04,-0.015236644727528021,-0.024206637954774318,-0.008170248186387745,-0.010284677291444522,-0.0003757139763955811,-0.166671012917033,-1.191624417277568,-2.3233842515698924,-0.5910210857329312,-0.8616504582702226,0.14385019203481264,-8.796980147735223,-55.71121802539132,-140.0399908708986,-29.011160032211563,-64.91312484767093,16.793562720369135,233.02129275553148,-1029.69825,-8.237586000000007,-229.90446892282813,-392.26599999999996,-49.033249999999995,-22549.033250000004
0.05,-0.029496008998936486,-0.05367796463188144,-0.014548304010252248,-0.022939010918648976,0.001728709935985178,-0.23960458645943503,-1.6602484370041255,-3.572024682330737,-0.6845900790399695,-1.6692162671706683,0.27703459044133916,-5.789734560745181,-38.013585919920146,-108.59758158043691,10.297361370803912,-96.60003693241822,9.843316960936168,368.4278246424767,-1029.69825,-8.237586000000007,-117.67980000000004,-392.26599999999996,-49.033249999999995,-28039.414306766583
0.060000000000000005,-0.047468020407909234,-0.09357956381203619,-0.02096309614560787,-0.04440002793273939,0.004725026476941162,-0.28069608222324594,-1.9341538447904238,-4.410588341177823,-0.5983683480311548,-2.6229871356474144,0.3222287177498577,-2.4285645920170005,-16.767495637339508,-55.88230437378469,6.946984830959025,-94.15413676293099,-0.8044914992324586,303.8061691031594,-1029.69825,-8.237586000000007,-5.455131077171856,-392.26599999999996,-49.033249999999995,-30049.03325
0.07,-0.0673734007869811,-0.1390747780250632,-0.02757991545348948,-0.07410135773571425,0.007663824454086272,-0.29035161994822023,-2.0469222310239505,-4.69076916613972,-0.7249955135451669,-3.3172788249475573,0.26553087767916417,0.49745704702214133,-5.786181609365812,5.2392212304682735,-32.27241793376146,-44.70420109709755,-10.535076514906233,281.39815870466896,-1029.69825,-8.237586000000007,-187.0384597705118,-392.26599999999996,-49.033249999999995,-28039.414306766572
0.08,-0.08806201747161957,-0.18405067240567327,-0.03595317790032748,-0.10764794492776572,0.009472997974455217,-0.2714350012619746,-2.0908011059037426,-4.304510388614321,-0.949656975822434,-3.3920386134627387,0.09630382639462483,3.285866690226981,-2.9895933665925583,76.13555519251618,-12.659874521691961,29.752243394061338,-23.310333742001635,276.283769936299,-1029.69825,-8.237586000000007,-187.03845977051188,-392.26599999999996,-49.033249999999995,-22549.033249999993
0.09,-0.10876076093755441,-0.22158416651672197,-0.04598392279335437,-0.1386152072814043,0.009034027548316321,-0.22740713508919708,-2.048947587283225,-3.1988020755057667,-1.0564920027829436,-2.8014138572649787,-0.1840979116224039,5.519706544328527,11.360297090696136,141.25939274583567,-8.70713087040997,88.37270784549071,-32.77001386140411,170.4842008840103,-1029.69825,-8.237586000000007,-5.455131077172027,-392.26599999999996,-49.033249999999995,-15049.033250000002
0.09999999999999999,-0.1280412628485978,-0.24508205237532185,-0.058127892429973044,-0.1617963514952819,0.005697305480863264,-0.16863673121780604,-1.8071527949254524,-1.4962370961971436,-1.3723019245407908,-1.8348149855105411,-0.4832465018682075,6.234374229949682,36.998661380858366,183.36557651582953,-54.45485348115949,104.94706650539683,-27.05970418775661,-27.550663759779354,-1029.69825,-8.237586000000007,-117.67979999999949,-392.26599999999996,-49.033249999999995,-7549.033249999999
0.10999999999999999,-0.14389830298599574,-0.24994663574394213,-0.07351990409269758,-0.17541940632728234,-0.00016858583219660407,-0.11232753522160673,-1.364255232554136,0.5245605493252194,-1.7061004080041169,-0.8897959808895466,-0.689931760743766,5.027464969290181,51.580851093404945,196.63703019252398,-12.304843211505727,84.05673441880208,-14.27734758735511,-213.831188372121,-1029.69825,-8.237586000000007,-229.9044689228283,-392.26599999999996,-49.033249999999995,-2058.6521932334244
0.11999999999999998,-0.15489916362356684,-0.23499502201086972,-0.08953393136015665,-0.18097196421660042,-0.007567048816380904,-0.07527544708865692,-0.8359168949600857,2.4622349932787144,-1.4967050454876965,-0.2207155969740688,-0.789760836093094,2.38295265729978,54.086816425405104,169.52592511149254,54.183915714789805,49.759342364293474,-5.688467482510475,-315.07127402595916,-1029.69825,-8.237586000000007,-48.32114022948859,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.12999999999999998,-0.16052628624048243,-0.20306802888275494,-0.10312926221939156,-0.1812603036194951,-0.015497824080542552,-0.06262783004842071,-0.2895076284230317,3.918530678925427,-1.222361126359285,0.16304771639513108,-0.7963942167392358,0.1465707507474635,55.19503688200571,112.02351269900261,0.6848681108924666,26.993320309546505,4.361791353282115,-132.2051072845041,-1029.69825,-8.237586000000007,-48.3211402294874,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.13999999999999999,-0.16087494125855561,-0.1593715428993104,-0.11571450742965213,-0.17826192656055456,-0.023063508453623333,-0.060738239244623966,0.21977662480839466,4.818553745025296,-1.2946879156928286,0.43662769539297763,-0.7167426578769204,0.23134741001188464,46.66181376427956,68.64031853495024,-15.150225977601167,27.72267549002281,11.56852041918097,149.16043913738832,-1029.69825,-8.237586000000007,-229.90446892282796,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.15,-0.156746243593844,-0.10844715729957134,-0.127273196678742,-0.17210729422853127,-0.029820663706078755,-0.05143341211067408,0.6059629081339264,5.366644535074878,-1.017049934125148,0.7942987710116806,-0.6346883926141641,1.6296180167780931,30.5754429008268,45.73404050389027,70.67782229113726,43.81153963371777,4.84233263337029,130.49368221585337,-1029.69825,-8.237586000000007,-117.67980000000055,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.16,-0.14925021676925893,-0.0535213252570519,-0.1346872792984207,-0.1616834667149344,-0.03600922836333806,-0.032737568296595035,0.8932424567830903,5.620717964309699,-0.46576658981058927,1.290466731707696,-0.6030245388376965,2.109550746037715,26.880466829005996,9.492498896646552,39.57884657177448,55.422052505485325,1.4904381219232334,-34.50713636392891,-1029.69825,-8.237586000000007,-5.455131077171828,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.17,-0.13899233481766154,0.0019931569392985073,-0.13922959937973284,-0.14617082567403242,-0.04161364394544153,-0.014683780402694663,1.1583339335363856,5.485127828578232,-0.4426974264518386,1.8120614764726979,-0.5178585775829978,1.501206832742359,26.137828521653063,-35.016559094732,-34.96501390002436,48.89689644751503,15.542754129016487,-87.1616462951423,-1029.69825,-8.237586000000007,-187.03845977051137,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.18000000000000002,-0.1264611300484603,0.054554625711724564,-0.14318581524837762,-0.1262439497147052,-0.048274700164411426,-0.0024838125662843408,1.3479070203038641,5.029247880708315,-0.3485457472771174,2.1733137153927444,-0.8143526662109815,0.9387867345397052,11.776788831842651,-57.56784575219762,53.795349734968596,23.353551336494192,-74.84157185461322,-25.322373345388485,-1029.69825,-8.237586000000007,-187.03845977051196,-392.26599999999996,-1102.3859616762397,-49.033249999999995
0.19000000000000003,-0.11269651419198935,0.1021097693187727,-0.14320409278109628,-0.10423377009261663,-0.0671256830265331,0.006784082028333258,1.4050161509903247,4.4825531461143555,0.3448902407333858,2.2287222090249714,-2.9558439062133535,0.9147921843838145,-0.35496269455055085,-54.57278256992679,84.89184786713204,-12.271852610048754,-353.45667614586114,20.523463314210346,-1029.69825,-8.237586000000007,-5.455131077171799,-392.26599999999996,-5731.816545825375,-49.033249999999995
0.20000000000000004,-0.09887734062408941,0.1447278208847839,-0.13912769143595236,-0.08330534089009954,-0.11305358305522528,0.016626985204198558,1.3588185625896634,4.04118063250171,0.4703900282953982,1.956963631478446,-6.229736099525084,1.0537884507892454,-8.88455498558173,-36.807417407685584,-59.79189035472956,-42.079862899256355,-301.3217625164848,7.275789966875834,-1029.69825,-8.237586000000007,-117.67980000000067,-392.26599999999996,-12857.787821563872,-49.033249999999995
0.21000000000000005,-0.08640165439017856,0.18397137244614775,-0.13766965698413836,-0.06615519374878433,-0.18217717777102374,0.026806751136047365,1.1363186841925064,3.8077774888514972,-0.17878313793259837,1.4730657967845966,-7.5949828436346065,0.9821647355805161,-35.61542069384964,-13.651352759622574,-70.04274289086976,-54.69970403951355,28.272413694580337,-21.60053300862171,-1029.69825,-8.237586000000007,-229.90446892282804,-392.26599999999996,-20570.901540270217,-49.033249999999995
0.22000000000000006,-0.07740612393006249,0.22154756843904888,-0.14055018343988418,-0.05416882112502992,-0.25027776642666233,0.035282002599694995,0.662787407830708,3.707960516663752,-0.3973221532165665,0.9242087279662843,-6.0251348874931105,0.7128855571490101,-59.09083457851003,-11.074550411084736,26.334939834076124,-55.0717097241489,285.6971775337188,-32.25530267767948,-1029.69825,-8.237586000000007,-48.32114022948764,-392.26599999999996,-26804.435109887636,-49.033249999999995
0.23000000000000007,-0.07343767004471265,0.25729781086724546,-0.14515148277031317,-0.04763727906624411,-0.29442175441609697,0.04093058384547586,0.1309033692392611,3.441687613830918,-0.522937712869232,0.3820996837908779,-2.803662710393818,0.4168306920071635,-47.285973139779344,-44.9076523484547,-51.45805176460922,-53.35009911093236,358.5972578861397,-26.955670350689843,-1029.69825,-8.237586000000007,-48.32114022948902,-392.26599999999996,-29888.11824444483,-49.033249999999995
0.24000000000000007,-0.07405840613216959,0.2883593833434088,-0.15390547267840454,-0.04638067208399694,-0.304927464382864,0.04383769935880387,-0.2550505867306493,2.768199462689448,-1.227860268749042,-0.13077828734144334,0.702520717040412,0.16459241065843794,-29.904818054202735,-84.80849320180478,-89.52645941135279,-49.225495115531885,342.6394276007063,-23.491985919055267,-1029.69825,-8.237586000000007,-229.9044689228283,-392.26599999999996,-28995.68053832374,-49.033249999999995
0.25000000000000006,-0.0780080127471572,0.3107039436349518,-0.16657169080208786,-0.04989516494615478,-0.28222345128515675,0.04411263302913436,-0.5348707362668728,1.6972031728615864,-1.305383355987622,-0.5721202850901246,3.8382819025010395,-0.10960567659233984,-26.059211853041973,-113.42819785671195,74.0218419636368,-39.04290443420436,284.51280949141915,-31.34763153110029,-1029.69825,-8.237586000000007,-117.6797999999998,-392.26599999999996,-24366.249954174604,-49.033249999999995
0.26000000000000006,-0.08410803547345856,0.320420412685464,-0.17546096968010952,-0.05718313674828509,-0.23246834079971218,0.041261609681247424,-0.6851338089933997,0.24380070310628413,-0.47247241961670955,-0.8854740753359376,6.112740194587873,-0.4605989929850473,-3.9934026922634303,-149.74655409336128,92.5603453105457,-23.62785361495824,170.37884892594775,-38.8510317474412,-1029.69825,-8.237586000000007,-5.455131077172069,-392.26599999999996,-17240.278678436105,-49.033249999999995
0.2700000000000001,-0.09046459746988406,0.3137583875982993,-0.17835905959892492,-0.06669040682634735,-0.1669332326347778,0.03483616575479631,-0.5861785902916993,-1.5742233361223048,-0.10714556414637155,-1.015979940276514,6.994281438399001,-0.8244897923051753,23.784446432603517,-178.7986326395341,-19.4949742164781,-2.473319373157011,5.929399836277753,-33.92712811658441,-1029.69825,-8.237586000000007,-187.03845977051265,-392.26599999999996,-9527.164959729766,-49.033249999999995
0.2800000000000001,-0.09527326564464583,0.2886394617464942,-0.17798430094408685,-0.07638123904830503,-0.10138403386358256,0.025135312280374793,-0.3755550446606561,-3.4425362051720554,0.1820972951139866,-0.922186504115023,6.115558315840047,-1.1156809025791283,18.340262693605126,-165.43641269677985,77.34354606854973,21.23200660545521,-181.67402434806854,-24.311093938206227,-1029.69825,-8.237586000000007,-187.03845977051066,-392.26599999999996,-3293.631390112347,-49.033249999999995
0.2900000000000001,-0.098354768738823,0.2466330983500598,-0.1704935488717907,-0.08423514886441553,-0.05299824982930168,0.012983560540181193,-0.24074557417477702,-4.9512813269540725,1.316053119345245,-0.6485954591070779,3.561598491016131,-1.3146694454595915,8.621631403570689,-123.82649251146002,149.44761877770193,33.48620239613379,-329.1179406167146,-15.486614637886419,-1029.69825,-8.237586000000007,-5.455131077171572,-392.26599999999996,-209.94825555516167,-49.033249999999995
0.3000000000000001,-0.10002388059899889,0.19215560646788635,-0.15420439136909353,-0.08923190538130615,-0.03219087181890346,-0.0005332085949596652,-0.09307679786040092,-5.940900257703936,1.9417783811941873,-0.3507558442710457,0.599877111063513,-1.38868438156858,20.91212385930453,-76.88830218595807,-24.302566407913474,26.08172057107265,-263.226335373809,0.6836274160887115,-1029.69825,-8.237586000000007,-117.67980000000142,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.3100000000000001,-0.099871236294278,0.1305466781798628,-0.13652581255251306,-0.09185334608585702,-0.03064064473422954,-0.013929255014322774,0.12360565880457708,-6.382569128134629,1.5939373821219065,-0.1735322966391272,-0.28983169412872883,-1.2905249023040413,22.42436747369107,-20.831637820185748,-45.26563340654272,9.362988955311053,85.28457433536062,18.948268436819035,-1029.69825,-8.237586000000007,-229.90446892282756,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.3200000000000001,-0.09771679598281083,0.06711977692287417,-0.11885510980514122,-0.09339167458861622,-0.027377692024022553,-0.025753744448002568,0.3072824034888587,-6.3073023411737745,1.9402031673524625,-0.13413340391271297,0.9424222361701261,-1.0743729844319176,14.310981463165263,27.97903435208002,114.51879045265386,-1.4832104100282066,161.16621172441037,24.282115137605672,-1029.69825,-8.237586000000007,-48.32114022948704,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.3300000000000001,-0.09361539454168126,0.006055988218774271,-0.09588887204038571,-0.09470119902258696,-0.013979632020653662,-0.03533866238747332,0.5129978847370548,-5.909696213376643,2.65304438559864,-0.12777148288143514,1.737189764503652,-0.8426106034622322,26.83211478647395,48.65941668267598,28.049453196581595,2.755594616283773,-2.2127060577051623,22.07036105633142,-1029.69825,-8.237586000000007,-48.32114022948964,-392.26599999999996,-49.033249999999995,-49.033249999999995
