Time,Car linear displacement,Car angular displacement,Engine linear displacement,Driver linear displacement,Rear linear displacement,Front linear displacement,Car linear velocity,Car angular velocity,Engine linear velocity,Driver linear velocity,Rear linear velocity,Front linear velocity,Car linear acceleration,Car angular acceleration,Engine linear acceleration,Driver linear acceleration,Rear linear acceleration,Front linear acceleration,Car equivalente force,Car equivalente torque,Engine equivalente force,Driver equivalente force,Rear equivalente force,Front equivalente force
0.01,-0.00024230002063716858,-4.02040457549957E-06,-0.0002414817191835091,-0.00024474215050053456,-0.00018670370287508206,-0.00018846895484142453,-0.04846000412743371,-0.0008040809151042463,-0.048296343836701824,-0.04894843010010691,-0.037340740575016414,-0.0376937909682849,-9.692000825486742,-0.16081618301824988,-9.659268767340365,-9.789686020021382,-7.468148115003283,-7.538758193656981,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.02,-0.0016545255251764726,-0.0011346912217216458,-0.001309543275768173,-0.0013109958439076106,-0.0007181624344207242,-0.01859498322818194,-0.23398509678042706,-0.2253301788750678,-0.16531596748023095,-0.1643023085813083,-0.068951005734112,-3.6436090636998184,-27.413017705111926,-44.744345592443814,-13.74465596136546,-13.281089676218894,1.146095083184166,-713.6442963526497,-1029.69825,-8.237586000000007,-48.32114022948818,-392.26599999999996,-49.033249999999995,-7549.033250000001
0.03,-0.006033270787620221,-0.0074423541557955015,-0.0038709760833382546,-0.0040474526219897835,-0.0010671203370669969,-0.0797472711187404,-0.6417639557083228,-1.0362175582126143,-0.34697059403378544,-0.38298904703512626,-0.0008405747951425388,-8.586848514411873,-54.14275408046721,-117.42413898451758,-22.586269349345436,-30.456258014544705,12.475991104609728,-275.0035937897612,-1029.69825,-8.237586000000007,-48.321140229488066,-392.26599999999996,-49.033249999999995,-15049.033249999997
0.04,-0.015229357150716598,-0.024218479631700582,-0.008332380782940102,-0.010264370848432763,-0.0003641660036307569,-0.16667039410869722,-1.1974533169109527,-2.3192566184784886,-0.545310345886584,-0.8603945982534698,0.1414314414823905,-8.797776083579489,-56.99511816005874,-139.0093577655712,-17.081681021214273,-65.024852229124,15.978412150896885,232.81807995623808,-1029.69825,-8.237586000000007,-229.90446892282813,-392.26599999999996,-49.033249999999995,-22549.033250000004
0.05,-0.029538054398856012,-0.05365014533408609,-0.014271635435090467,-0.02292058821310014,0.001701410639806502,-0.23961373132314656,-1.6642861327169298,-3.5682174718643416,-0.642540584543489,-1.6708488746800056,0.2716838872050612,-5.79089135931038,-36.37144500113668,-109.69319793991141,-2.3643667101667134,-97.06600305618316,10.072076993637262,368.5588648975838,-1029.69825,-8.237586000000007,-117.67980000000004,-392.26599999999996,-49.033249999999995,-28039.414306766583
0.060000000000000005,-0.047480687005406294,-0.09356324450706659,-0.02084698654447246,-0.04440988282899624,0.004692028268604931,-0.28070176830107163,-1.9242403885931263,-4.4167110653892045,-0.6725296373329102,-2.627010048499214,0.32643963855462454,-2.426716036274635,-15.619406174102622,-56.76131069531921,-3.6334438477175226,-94.16623170765841,0.8790732762754114,304.27619970956516,-1029.69825,-8.237586000000007,-5.455131077171856,-392.26599999999996,-49.033249999999995,-30049.03325
0.07,-0.06733487594647143,-0.13908852408493783,-0.027841145933072277,-0.0741371071052792,0.007688521036386059,-0.2903368990408638,-2.0465973996199014,-4.69064649868686,-0.7263022403870532,-3.318434806757378,0.2728589150016012,0.49968988831620287,-8.851996031252426,7.348047234244361,-7.12107676311107,-44.1187199439744,-11.595217986880078,281.0049852086024,-1029.69825,-8.237586000000007,-187.0384597705118,-392.26599999999996,-49.033249999999995,-28039.414306766572
0.08,-0.08806426778611867,-0.18403683726275813,-0.03588996053453281,-0.10767536542600002,0.009505764957262759,-0.2714206585164582,-2.0992809683095466,-4.299095507508203,-0.8834606799050537,-3.3892168573867876,0.09058986917373865,3.2835582165649178,-1.6847177066766363,75.06123207462896,-24.310611140489037,29.96230981809255,-24.85859117869243,275.76868044114053,-1029.69825,-8.237586000000007,-187.03845977051188,-392.26599999999996,-49.033249999999995,-22549.033249999993
0.09,-0.10875945383097033,-0.22158693498903326,-0.046059121087620926,-0.13860998483815182,0.00902299620418957,-0.22741386424659515,-2.0397562406607848,-3.207591930659926,-1.1503714307125688,-2.797707025043571,-0.18714361978837638,5.517800637407689,13.58966323642899,139.61635069868268,-29.071539021013997,88.33965665055074,-30.688106613730575,171.07980372741372,-1029.69825,-8.237586000000007,-5.455131077172027,-392.26599999999996,-49.033249999999995,-15049.033250000002
0.09999999999999999,-0.1279898874714985,-0.2451390424218204,-0.058799373346779225,-0.1617539723496749,0.0057048604659095,-0.16864587440890372,-1.8063304874448505,-1.498262516826836,-1.397679021119091,-1.8310904772610441,-0.4764835278676376,6.2357973301306,33.09548740675784,186.28287267926996,-20.389979060290464,104.98365290595463,-27.17987500212167,-27.480465182831495,-1029.69825,-8.237586000000007,-117.67979999999949,-392.26599999999996,-49.033249999999995,-7549.033249999999
