Time,Car linear displacement,Car angular displacement,Engine linear displacement,Driver linear displacement,Rear linear displacement,Front linear displacement,Car linear velocity,Car angular velocity,Engine linear velocity,Driver linear velocity,Rear linear velocity,Front linear velocity,Car linear acceleration,Car angular acceleration,Engine linear acceleration,Driver linear acceleration,Rear linear acceleration,Front linear acceleration,Car equivalente force,Car equivalente torque,Engine equivalente force,Driver equivalente force,Rear equivalente force,Front equivalente force
0.01,-0.00024231791681629436,-4.005748069778166E-06,-0.0002413094626403413,-0.00024474493777697925,-0.00018671201975810063,-0.0001884708364453417,-0.04846358336325888,-0.0008011496139599184,-0.04826189252806826,-0.048948987555395854,-0.037342403951620126,-0.03769416728906834,-9.692716672651775,-0.16022992278941262,-9.652378505613653,-9.78979751107917,-7.468480790324025,-7.538833457813667,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.02,-0.001653343456434944,-0.001135656391523253,-0.0013208767402625849,-0.0013108209922945684,-0.0007176202911377806,-0.018594859734608882,-0.23374152456047104,-0.22552907568844388,-0.16765156299638045,-0.164266223348122,-0.06883925032431586,-3.6435836123436394,-27.362871566790652,-44.78529732511717,-14.225555588048783,-13.273649647466057,1.169111515784878,-713.6390555531005,-1029.69825,-8.237586000000007,-48.32114022948818,-392.26599999999996,-49.033249999999995,-7549.033250000001
0.03,-0.006031143048997311,-0.007444285820712144,-0.003894325356606522,-0.004046522333151619,-0.0010656504542069095,-0.07974699236540515,-0.6418183939520024,-1.0362119649634203,-0.34703816027240686,-0.3828740448232881,-0.0007667822895099097,-8.586842913815618,-54.25250231151562,-117.34228686986847,-21.651763867156497,-30.44791464756716,12.44538209117631,-275.0128047412949,-1029.69825,-8.237586000000007,-48.321140229488066,-392.26599999999996,-49.033249999999995,-15049.033249999997
0.04,-0.015230465149872384,-0.024218145880518026,-0.008330837540240674,-0.010262643653638772,-0.0003641866166130617,-0.16667060815401671,-1.1980460262230126,-2.318809023528429,-0.5402642764544237,-0.8603502192741426,0.14105954980827948,-8.797880243906695,-56.993024142686416,-139.00284610254116,-16.993459369246857,-65.04732024260372,15.919884328381567,232.80533872307967,-1029.69825,-8.237586000000007,-229.90446892282813,-392.26599999999996,-49.033249999999995,-22549.033250000004
0.05,-0.029539832940507906,-0.053648969980458615,-0.014262092610429076,-0.0229195279176664,0.001699117386655823,-0.23961442022292084,-1.6638275319040918,-3.568497092382678,-0.6459867375832568,-1.671026633531383,0.2716012508454974,-5.79088216987413,-36.16327699352944,-109.84487863520448,-4.151032856519755,-97.08796260884438,10.188455879062015,368.59427608343333,-1029.69825,-8.237586000000007,-117.67980000000004,-392.26599999999996,-49.033249999999995,-28039.414306766583
0.060000000000000005,-0.0474800326607932,-0.0935631412828818,-0.020852880678906175,-0.04441082763617189,0.004691330932585171,-0.28070163686166905,-1.924212412152968,-4.416645470757242,-0.6721708761121631,-2.6272333101697156,0.32684145834037226,-2.426561157875512,-15.913699056245783,-56.541443180295495,-1.0857948492614966,-94.15337271882217,0.8595856199129521,304.26992631629025,-1029.69825,-8.237586000000007,-5.455131077171856,-392.26599999999996,-49.033249999999995,-30049.03325
0.07,-0.06733569652499345,-0.1390867134668942,-0.0278292642722101,-0.07413959991756304,0.007689417554105567,-0.2903360595988347,-2.046920360687082,-4.690369842697272,-0.723105842548622,-3.3185211461085133,0.2727758659637069,0.49967661044238443,-8.62789065057705,7.170455228748053,-9.101198438030288,-44.104194468937436,-11.672704095246022,280.97762734728906,-1029.69825,-8.237586000000007,-187.0384597705118,-392.26599999999996,-49.033249999999995,-28039.414306766572
0.08,-0.08806268950330767,-0.1840370880510026,-0.03590001538460819,-0.10767759989033984,0.009506571182863507,-0.2714200687144692,-2.0984782349757616,-4.2997881454922195,-0.8910443799309965,-3.3890788484468475,0.09065485978788125,3.283521566430709,-1.6836842071589402,75.05003625055512,-24.48650903844463,29.99265400127061,-24.751497139919106,275.7913638503758,-1029.69825,-8.237586000000007,-187.03845977051188,-392.26599999999996,-49.033249999999995,-22549.033249999993
0.09,-0.10875608116113754,-0.22158971622793833,-0.04609571723197919,-0.13860953871163384,0.009024894640112786,-0.22741365629237115,-2.040200096590212,-3.20740183599949,-1.1480959895432021,-2.7973089158119526,-0.18699016833802554,5.517760917988906,13.33931188426886,139.7967543317637,-26.92381288399651,88.36133252570843,-30.77750848526225,171.05650646126355,-1029.69825,-8.237586000000007,-5.455131077172027,-392.26599999999996,-49.033249999999995,-15049.033250000002
0.09999999999999999,-0.12799074237545116,-0.24513986436096824,-0.058812551583505186,-0.16174998453545328,0.005705397505412581,-0.1686466230041727,-1.8067321462725126,-1.4980610250649726,-1.3952708807619978,-1.8307802489519358,-0.4769092586020156,6.23564573965078,33.35427817927103,186.10497271692327,-22.51116535976262,104.94440084629494,-27.20630956753575,-27.479542128888852,-1029.69825,-8.237586000000007,-117.67979999999949,-392.26599999999996,-49.033249999999995,-7549.033249999999
