0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0,001444410415443583; -3,639976765044E-05; -3,284546417055113E-06; -2,1239574934088413E-05; -3,58473596670894E-06; 1,8974195150876563E-05; 1,524039687290966E-06; 8,440906691717486E-05; 8,965059290650262E-06; 4,153033115766271E-18; 1,5240396872909615E-06; -8,440906691717453E-05; -3,5847359667089513E-06; -1,897419515087972E-05; -3,2845464170551603E-06; 2,1239574934085855E-05; 3,6399767650441906E-05; -30759984,865427192; -30759984,865426473; -30759984,865424704; -30759984,865421936; -30759984,86542609; -30759984,865429834; -30759984,86542649; -30759984,86542447; -30759984,86542376; 
0,002888820830887166; -0,0002143656962105597; -1,8232306387455802E-05; -0,00011050873243484172; -1,6893892040483773E-05; 0,00015473362459750943; 1,259070056007036E-05; 0,0003981617033697732; 4,1767262369024484E-05; 1,8513443204591776E-17; 1,2590700560070358E-05; -0,0003981617033697664; -1,6893892040483895E-05; -0,00015473362459752647; -1,8232306387456216E-05; 0,000110508732434826; 0,00021436569621057338; -58061281,867120974; -58061281,86711609; -58061281,86710444; -58061281,867094696; -58061281,86711429; -58061281,86713194; -58061281,86711895; -58061281,867105745; -58061281,86710089; 
0,004333231246330749; -0,0006267699951579335; -5,0871599998870894E-05; -0,0002653545236715589; -3,9465717462691514E-05; 0,0005037573692686599; 3,792905788911928E-05; 0,000906730815156166; 9,829398230322001E-05; 4,146544989499817E-17; 3,7929057889119234E-05; -0,0009067308151561429; -3,9465717462692226E-05; -0,000503757369268705; -5,0871599998872595E-05; 0,00026535452367151423; 0,0006267699951579813; -115520403,18005465; -115520403,18003772; -115520403,180004; -115520403,17998925; -115520403,1800339; -115520403,18007413; -115520403,18005113; -115520403,18001282; -115520403,1799959; 
0,005777641661774332; -0,001153863282390962; -9,085121009013995E-05; -0,0004273380498885512; -6,409704071397621E-05; 0,0009382984057373548; 6,881959321243838E-05; 0,0014774980400554536; 0,00016414366152353002; 6,633429338581196E-17; 6,881959321243781E-05; -0,0014774980400554167; -6,409704071397874E-05; -0,0009382984057374363; -9,085121009014442E-05; 0,0004273380498884754; 0,0011538632823910673; -142214131,18039352; -142214131,18035936; -142214131,18029955; -142214131,18028155; -142214131,18035448; -142214131,18041977; -142214131,1803874; -142214131,18031934; -142214131,18028542; 
0,007222052077217916; -0,001517577991557165; -0,00012000265390375736; -0,0005709106737450693; -8,542873793477032E-05; 0,0012384377367943655; 9,102477279801796E-05; 0,0019593431016343955; 0,0002163609389119051; 7,836378664672669E-17; 9,102477279801541E-05; -0,0019593431016343634; -8,54287379347767E-05; -0,00123843773679448; -0,00012000265390376579; 0,0005709106737449864; 0,0015175779915573343; -220473135,53300148; -220473135,532957; -220473135,5328777; -220473135,53285348; -220473135,53295025; -220473135,53303692; -220473135,53299382; -220473135,53290364; -220473135,53285939; 
0,008666462492661498; -0,0016314595692915785; -0,0001297564944914654; -0,000637781416722152; -9,427886196779493E-05; 0,0013375449351797164; 9,929025741963607E-05; 0,0021711131844266876; 0,00023921558580075128; 6,504793819778585E-17; 9,92902574196294E-05; -0,0021711131844266832; -9,427886196780732E-05; -0,0013375449351798402; -0,0001297564944914783; 0,0006377814167220933; 0,001631459569291801; -178914710,25896925; -178914710,2589225; -178914710,25883612; -178914710,25880754; -178914710,25891468; -178914710,25901067; -178914710,2589614; -178914710,25886303; -178914710,2588165; 
0,01011087290810508; -0,0016075097779605075; -0,0001279043747843008; -0,0006163612017027652; -9,325221415104874E-05; 0,0012903912043359302; 9,493839791781083E-05; 0,0021391933297947845; 0,00023497133991883353; 3,2134687149277506E-17; 9,493839791779857E-05; -0,0021391933297948244; -9,325221415106839E-05; -0,0012903912043360456; -0,0001279043747843184; 0,0006163612017027498; 0,0016075097779607794; -310882581,841924; -310882581,84187746; -310882581,84179384; -310882581,84176415; -310882581,84186983; -310882581,84196454; -310882581,8419147; -310882581,84181964; -310882581,84177345; 
0,011555283323548663; -0,001516098994969912; -0,0001209350043474864; -0,0006080198247674507; -9,052273521087948E-05; 0,0012192395906287594; 9,175083187052817E-05; 0,0021075042569871426; 0,000231699557124156; 1,588636762355042E-18; 9,175083187051066E-05; -0,0021075042569872267; -9,052273521090622E-05; -0,0012192395906288694; -0,00012093500434750867; 0,0006080198247674806; 0,0015160989949702312; -129622372,79259056; -129622372,79254791; -129622372,79246792; -129622372,79243629; -129622372,79254024; -129622372,79263338; -129622372,79258223; -129622372,79249117; -129622372,79244867; 
0,012999693738992246; -0,001590269120455975; -0,00012925500901098095; -0,0006567972879270535; -9,930251341052557E-05; 0,001265936792563305; 9,34898439268713E-05; 0,002256116992177015; 0,0002439363406723239; -1,1791112216086137E-17; 9,348984392685021E-05; -0,0022561169921771255; -9,930251341055767E-05; -0,0012659367925634247; -0,00012925500901100716; 0,0006567972879271091; 0,0015902691204563418; -471317868,28710204; -471317868,28705823; -471317868,28697383; -471317868,28693765; -471317868,287049; -471317868,28714883; -471317868,2870922; -471317868,28699666; -471317868,2869531; 
